"date1","date","trans"
"06/12/2008",2008-06-12,207847.03
"06/12/2008",2008-06-12,-188580.77
"06/12/2008",2008-06-12,-8154000
"06/13/2008",2008-06-13,121189.84
"06/13/2008",2008-06-13,-146713.88
"06/13/2008",2008-06-13,-3275000
"06/16/2008",2008-06-16,354694.47
"06/16/2008",2008-06-16,-99135.89
"06/16/2008",2008-06-16,-2145000
"06/17/2008",2008-06-17,740486.24
"06/17/2008",2008-06-17,-1062019.2
"06/17/2008",2008-06-17,-13222000
"06/18/2008",2008-06-18,253314.47
"06/18/2008",2008-06-18,-668957.86
"06/18/2008",2008-06-18,-14721000
"06/19/2008",2008-06-19,1125429.42
"06/19/2008",2008-06-19,-188276.7
"06/19/2008",2008-06-19,-8304000
"06/20/2008",2008-06-20,430452.97
"06/20/2008",2008-06-20,-149851.65
"06/20/2008",2008-06-20,-3267000
"06/23/2008",2008-06-23,212876.52
"06/23/2008",2008-06-23,-100800.42
"06/23/2008",2008-06-23,-2122000
"06/24/2008",2008-06-24,147196.83
"06/24/2008",2008-06-24,-1107130.48
"06/24/2008",2008-06-24,-13618000
"06/25/2008",2008-06-25,256419.56
"06/25/2008",2008-06-25,-658248.59
"06/25/2008",2008-06-25,-15052000
"06/26/2008",2008-06-26,58729.63
"06/26/2008",2008-06-26,-191769.73
"06/26/2008",2008-06-26,-8072000
"06/26/2008",2008-06-26,870186.96
"06/27/2008",2008-06-27,413018.82
"06/27/2008",2008-06-27,-3177000
"06/30/2008",2008-06-30,312784.49
"06/30/2008",2008-06-30,-245723.39
"06/30/2008",2008-06-30,-2082000
"06/30/2008",2008-06-30,0
"06/30/2008",2008-06-30,6285175.93
"06/01/2009",2009-06-01,832588.76
"06/01/2009",2009-06-01,-355413.76
"06/01/2009",2009-06-01,-6931800
"06/02/2009",2009-06-02,1645013.98
"06/02/2009",2009-06-02,-4924694.5
"06/02/2009",2009-06-02,-23646850
"06/02/2009",2009-06-02,-663482.7
"06/03/2009",2009-06-03,1276524.78
"06/03/2009",2009-06-03,-2460087.2
"06/03/2009",2009-06-03,-35130750
"06/03/2009",2009-06-03,131.56
"06/03/2009",2009-06-03,539903.74
"06/04/2009",2009-06-04,2430242.57
"06/04/2009",2009-06-04,-692022.75
"06/04/2009",2009-06-04,-22378200
"06/04/2009",2009-06-04,1558663.59
"06/04/2009",2009-06-04,-24004.24
"06/04/2009",2009-06-04,-3460426.53
"06/05/2009",2009-06-05,629933.31
"06/05/2009",2009-06-05,-7573000
"06/05/2009",2009-06-05,93656.5
"06/05/2009",2009-06-05,-512418.94
"06/08/2009",2009-06-08,761766.32
"06/08/2009",2009-06-08,-285247.04
"06/08/2009",2009-06-08,-5345300
"06/08/2009",2009-06-08,64482.35
"06/09/2009",2009-06-09,1314815.91
"06/09/2009",2009-06-09,-4858463.84
"06/09/2009",2009-06-09,-22829250
"06/09/2009",2009-06-09,54389.47
"06/10/2009",2009-06-10,958542.16
"06/10/2009",2009-06-10,-2507206.1
"06/10/2009",2009-06-10,-34273600
"06/11/2009",2009-06-11,5089663.45
"06/11/2009",2009-06-11,-693764.47
"06/11/2009",2009-06-11,-22690600
"06/11/2009",2009-06-11,45867.11
"06/12/2009",2009-06-12,1036854.45
"06/12/2009",2009-06-12,-7594000
"06/12/2009",2009-06-12,-90546.13
"06/12/2009",2009-06-12,-497188.11
"06/15/2009",2009-06-15,429018.27
"06/15/2009",2009-06-15,-287489.11
"06/15/2009",2009-06-15,-5283750
"06/16/2009",2009-06-16,1615278.99
"06/16/2009",2009-06-16,-4908851.55
"06/16/2009",2009-06-16,-2325448
"06/16/2009",2009-06-16,-19564202
"06/16/2009",2009-06-16,-101288.33
"06/17/2009",2009-06-17,650050.29
"06/17/2009",2009-06-17,-2499181.34
"06/17/2009",2009-06-17,-34439900
"06/17/2009",2009-06-17,-7568519.06
"06/18/2009",2009-06-18,322574.13
"06/18/2009",2009-06-18,-689828.77
"06/18/2009",2009-06-18,-22590900
"06/18/2009",2009-06-18,1520.79
"06/18/2009",2009-06-18,-9733.98
"06/19/2009",2009-06-19,159548.16
"06/19/2009",2009-06-19,-505000.24
"06/19/2009",2009-06-19,-7439900
"06/22/2009",2009-06-22,354719.65
"06/22/2009",2009-06-22,-297703.61
"06/22/2009",2009-06-22,-5434713.9
"06/22/2009",2009-06-22,-11805.82
"06/23/2009",2009-06-23,662459.47
"06/23/2009",2009-06-23,-4038569.6
"06/23/2009",2009-06-23,-20887556.1
"06/24/2009",2009-06-24,596103.95
"06/24/2009",2009-06-24,-3215238.29
"06/24/2009",2009-06-24,-32116950
"06/25/2009",2009-06-25,378993.44
"06/25/2009",2009-06-25,-890745.35
"06/25/2009",2009-06-25,-24330290
"06/26/2009",2009-06-26,452427.64
"06/26/2009",2009-06-26,-8731780
"06/26/2009",2009-06-26,2310.06
"06/26/2009",2009-06-26,-537064.2
"06/29/2009",2009-06-29,359573.82
"06/29/2009",2009-06-29,-306416.82
"06/29/2009",2009-06-29,-5303860
"06/29/2009",2009-06-29,-94833.28
"06/30/2009",2009-06-30,768341.04
"06/30/2009",2009-06-30,-5045053.01
"06/30/2009",2009-06-30,-25132560
"06/30/2009",2009-06-30,0
"06/30/2009",2009-06-30,6026835.79
"06/01/2010",2010-06-01,709004.1
"06/01/2010",2010-06-01,-3430580
"06/02/2010",2010-06-02,1114426.08
"06/02/2010",2010-06-02,-33083820
"06/02/2010",2010-06-02,145300.71
"06/02/2010",2010-06-02,34348.23
"06/03/2010",2010-06-03,1003833.49
"06/03/2010",2010-06-03,-20849070
"06/03/2010",2010-06-03,12011.33
"06/04/2010",2010-06-04,964977.56
"06/04/2010",2010-06-04,-9652830
"06/04/2010",2010-06-04,100317.79
"06/07/2010",2010-06-07,736306.17
"06/07/2010",2010-06-07,-4681680
"06/07/2010",2010-06-07,59980.98
"06/07/2010",2010-06-07,1105947.81
"06/07/2010",2010-06-07,42696.31
"06/08/2010",2010-06-08,729164.96
"06/08/2010",2010-06-08,-20270650
"06/08/2010",2010-06-08,204887.36
"06/08/2010",2010-06-08,-480958.57
"06/08/2010",2010-06-08,-2799391.47
"06/08/2010",2010-06-08,-6283439.12
"06/09/2010",2010-06-09,936838.9
"06/09/2010",2010-06-09,-26798100
"06/09/2010",2010-06-09,-797990.42
"06/10/2010",2010-06-10,739675.05
"06/10/2010",2010-06-10,-13145930
"06/10/2010",2010-06-10,229706.06
"06/11/2010",2010-06-11,584877.16
"06/11/2010",2010-06-11,-3441700
"06/11/2010",2010-06-11,138478.6
"06/11/2010",2010-06-11,194797.83
"06/14/2010",2010-06-14,380350.63
"06/14/2010",2010-06-14,-7065020
"06/14/2010",2010-06-14,-7627.44
"06/14/2010",2010-06-14,-50443.76
"06/14/2010",2010-06-14,-604.04
"06/14/2010",2010-06-14,-85189.94
"06/15/2010",2010-06-15,473909.86
"06/15/2010",2010-06-15,-19125430
"06/16/2010",2010-06-16,720391.56
"06/16/2010",2010-06-16,-26747350
"06/16/2010",2010-06-16,40468.49
"06/17/2010",2010-06-17,180851.07
"06/17/2010",2010-06-17,-14374950
"06/18/2010",2010-06-18,329544.2
"06/18/2010",2010-06-18,-4997080
"06/18/2010",2010-06-18,23011.51
"06/21/2010",2010-06-21,253023.89
"06/21/2010",2010-06-21,-3422990
"06/22/2010",2010-06-22,1801371.16
"06/22/2010",2010-06-22,-18516600
"06/22/2010",2010-06-22,-46949.7
"06/23/2010",2010-06-23,1130866.26
"06/23/2010",2010-06-23,-26167120
"06/23/2010",2010-06-23,198121.08
"06/24/2010",2010-06-24,405646.98
"06/24/2010",2010-06-24,-14790150
"06/25/2010",2010-06-25,512395.38
"06/25/2010",2010-06-25,-5366730
"06/25/2010",2010-06-25,-1790506.39
"06/28/2010",2010-06-28,1066461.7
"06/28/2010",2010-06-28,-3696400
"06/28/2010",2010-06-28,70043.92
"06/29/2010",2010-06-29,7137750.45
"06/29/2010",2010-06-29,-18968250
"06/30/2010",2010-06-30,2054799.24
"06/30/2010",2010-06-30,-26717170
"06/30/2010",2010-06-30,0
"06/30/2010",2010-06-30,7443191.54
"06/01/2011",2011-06-01,2107082.21
"06/01/2011",2011-06-01,-2154664.37
"06/01/2011",2011-06-01,-19580.01
"06/01/2011",2011-06-01,67162.17
"06/02/2011",2011-06-02,1054749.04
"06/02/2011",2011-06-02,-1054749.04
"06/03/2011",2011-06-03,251726.64
"06/03/2011",2011-06-03,-251726.64
"06/07/2011",2011-06-07,2859381.14
"06/07/2011",2011-06-07,3746467.9
"06/07/2011",2011-06-07,-6605849.04
"06/08/2011",2011-06-08,1821171.28
"06/08/2011",2011-06-08,-1821171.28
"06/08/2011",2011-06-08,55011.45
"06/08/2011",2011-06-08,-55011.45
"06/09/2011",2011-06-09,556243.15
"06/09/2011",2011-06-09,-556243.15
"06/10/2011",2011-06-10,907371.18
"06/10/2011",2011-06-10,120077.34
"06/10/2011",2011-06-10,-1007116.26
"06/10/2011",2011-06-10,-120077.34
"06/10/2011",2011-06-10,99745.08
"06/13/2011",2011-06-13,1470194.42
"06/13/2011",2011-06-13,-1470194.42
"06/14/2011",2011-06-14,1114185.19
"06/14/2011",2011-06-14,24953.24
"06/14/2011",2011-06-14,-1114185.19
"06/14/2011",2011-06-14,-11776.71
"06/14/2011",2011-06-14,-13176.53
"06/14/2011",2011-06-14,38.91
"06/14/2011",2011-06-14,-38.91
"06/15/2011",2011-06-15,704334.31
"06/15/2011",2011-06-15,-820730.86
"06/15/2011",2011-06-15,116396.55
"06/16/2011",2011-06-16,302662.26
"06/16/2011",2011-06-16,-302662.26
"06/17/2011",2011-06-17,615079.47
"06/17/2011",2011-06-17,-615079.47
"06/20/2011",2011-06-20,1051612.04
"06/20/2011",2011-06-20,-1076769.93
"06/20/2011",2011-06-20,25157.89
"06/21/2011",2011-06-21,518676.04
"06/21/2011",2011-06-21,-518676.04
"06/22/2011",2011-06-22,1399255.47
"06/22/2011",2011-06-22,31065.29
"06/22/2011",2011-06-22,-1399255.47
"06/22/2011",2011-06-22,-31065.29
"06/23/2011",2011-06-23,932503.41
"06/23/2011",2011-06-23,-932503.41
"06/24/2011",2011-06-24,388404.04
"06/24/2011",2011-06-24,-388404.04
"06/24/2011",2011-06-24,65395.72
"06/24/2011",2011-06-24,-65395.72
"06/27/2011",2011-06-27,468517.3
"06/27/2011",2011-06-27,-468517.3
"06/28/2011",2011-06-28,662951.48
"06/28/2011",2011-06-28,-662951.48
"06/29/2011",2011-06-29,1192767.07
"06/29/2011",2011-06-29,-1192767.07
"06/30/2011",2011-06-30,3024040.35
"06/30/2011",2011-06-30,1156.59
"06/30/2011",2011-06-30,-3024040.35
"06/30/2011",2011-06-30,-1156.59
"06/30/2011",2011-06-30,217.44
"06/30/2011",2011-06-30,-217.44
"06/30/2011",2011-06-30,0
"06/30/2011",2011-06-30,299692.85
"06/01/2012",2012-06-01,1075283.85
"06/01/2012",2012-06-01,193057.58
"06/01/2012",2012-06-01,-1075283.85
"06/01/2012",2012-06-01,60812.57
"06/01/2012",2012-06-01,-45167.95
"06/01/2012",2012-06-01,-147889.63
"06/01/2012",2012-06-01,-60812.57
"06/04/2012",2012-06-04,562558.5
"06/04/2012",2012-06-04,-562558.5
"06/05/2012",2012-06-05,1542648.36
"06/05/2012",2012-06-05,-1542648.36
"06/05/2012",2012-06-05,209365.68
"06/05/2012",2012-06-05,30697.04
"06/05/2012",2012-06-05,-240062.72
"06/06/2012",2012-06-06,1550231.67
"06/06/2012",2012-06-06,-1550231.67
"06/07/2012",2012-06-07,460456.12
"06/07/2012",2012-06-07,-495772.01
"06/07/2012",2012-06-07,35315.89
"06/08/2012",2012-06-08,361561.46
"06/08/2012",2012-06-08,-361561.46
"06/08/2012",2012-06-08,46024.54
"06/08/2012",2012-06-08,-46024.54
"06/11/2012",2012-06-11,888618.16
"06/11/2012",2012-06-11,252941.58
"06/11/2012",2012-06-11,-888618.16
"06/11/2012",2012-06-11,-132854.29
"06/11/2012",2012-06-11,-120087.29
"06/12/2012",2012-06-12,1432149.32
"06/12/2012",2012-06-12,2210651.78
"06/12/2012",2012-06-12,-1450344.33
"06/12/2012",2012-06-12,18195.01
"06/12/2012",2012-06-12,-2210651.78
"06/13/2012",2012-06-13,1526908.27
"06/13/2012",2012-06-13,-1526908.27
"06/14/2012",2012-06-14,420307.67
"06/14/2012",2012-06-14,-420307.67
"06/15/2012",2012-06-15,84727.86
"06/15/2012",2012-06-15,-84727.86
"06/18/2012",2012-06-18,361694.02
"06/18/2012",2012-06-18,-361694.02
"06/19/2012",2012-06-19,3487381.2
"06/19/2012",2012-06-19,-3487381.2
"06/20/2012",2012-06-20,1187447.53
"06/20/2012",2012-06-20,-1187447.53
"06/21/2012",2012-06-21,397605.13
"06/21/2012",2012-06-21,-397605.13
"06/22/2012",2012-06-22,375685.98
"06/22/2012",2012-06-22,-1612069.5
"06/22/2012",2012-06-22,1162548.61
"06/22/2012",2012-06-22,73834.91
"06/25/2012",2012-06-25,772494.11
"06/25/2012",2012-06-25,-772494.11
"06/26/2012",2012-06-26,533766.48
"06/26/2012",2012-06-26,-533766.48
"06/26/2012",2012-06-26,94392.18
"06/26/2012",2012-06-26,-94392.18
"06/30/2012",2012-06-30,0
"06/30/2012",2012-06-30,195024.24
"06/03/2013",2013-06-03,745369.33
"06/03/2013",2013-06-03,-745369.33
"06/03/2013",2013-06-03,58971.53
"06/03/2013",2013-06-03,-58971.53
"06/04/2013",2013-06-04,943371.01
"06/04/2013",2013-06-04,-943371.01
"06/04/2013",2013-06-04,39692.97
"06/04/2013",2013-06-04,140326.86
"06/04/2013",2013-06-04,-180019.83
"06/05/2013",2013-06-05,1146822.44
"06/05/2013",2013-06-05,-1290836.41
"06/05/2013",2013-06-05,1453064.73
"06/05/2013",2013-06-05,15173.85
"06/05/2013",2013-06-05,-4994.27
"06/05/2013",2013-06-05,-105800.72
"06/05/2013",2013-06-05,-1342269.74
"06/05/2013",2013-06-05,128840.12
"06/06/2013",2013-06-06,497941.43
"06/06/2013",2013-06-06,-497941.43
"06/06/2013",2013-06-06,19959.24
"06/06/2013",2013-06-06,-19959.24
"06/07/2013",2013-06-07,914457.38
"06/07/2013",2013-06-07,-1174829.93
"06/07/2013",2013-06-07,260372.55
"06/10/2013",2013-06-10,786499.84
"06/10/2013",2013-06-10,-786499.84
"06/10/2013",2013-06-10,98475.54
"06/10/2013",2013-06-10,45916.04
"06/10/2013",2013-06-10,-144391.58
"06/11/2013",2013-06-11,934099.98
"06/11/2013",2013-06-11,-953865.63
"06/11/2013",2013-06-11,19765.65
"06/12/2013",2013-06-12,1066576.74
"06/12/2013",2013-06-12,-1066576.74
"06/12/2013",2013-06-12,631783.35
"06/12/2013",2013-06-12,-631783.35
"06/13/2013",2013-06-13,467417.77
"06/13/2013",2013-06-13,-467417.77
"06/13/2013",2013-06-13,12682.4
"06/13/2013",2013-06-13,1040464.53
"06/13/2013",2013-06-13,-1053146.93
"06/14/2013",2013-06-14,1048905.8
"06/14/2013",2013-06-14,-1048905.8
"06/17/2013",2013-06-17,114409.95
"06/17/2013",2013-06-17,-114409.95
"06/17/2013",2013-06-17,1931355.81
"06/17/2013",2013-06-17,-1931355.81
"06/17/2013",2013-06-17,46929.83
"06/17/2013",2013-06-17,-46929.83
"06/18/2013",2013-06-18,3249218.5
"06/18/2013",2013-06-18,-3249218.5
"06/18/2013",2013-06-18,8214.92
"06/18/2013",2013-06-18,-8214.92
"06/19/2013",2013-06-19,1057839.6
"06/19/2013",2013-06-19,-1111713.81
"06/19/2013",2013-06-19,53874.21
"06/20/2013",2013-06-20,489613.08
"06/20/2013",2013-06-20,-744437.49
"06/20/2013",2013-06-20,-489613.08
"06/20/2013",2013-06-20,-135353.78
"06/20/2013",2013-06-20,16416.9
"06/21/2013",2013-06-21,452587.61
"06/21/2013",2013-06-21,-469004.51
"06/24/2013",2013-06-24,1002735.53
"06/24/2013",2013-06-24,-1010900.8
"06/24/2013",2013-06-24,8165.27
"06/25/2013",2013-06-25,175362.02
"06/25/2013",2013-06-25,-175362.02
"06/25/2013",2013-06-25,4839.48
"06/25/2013",2013-06-25,-4839.48
"06/26/2013",2013-06-26,915909.59
"06/26/2013",2013-06-26,-915909.59
"06/27/2013",2013-06-27,487066.89
"06/27/2013",2013-06-27,-487066.89
"06/28/2013",2013-06-28,1037732.05
"06/28/2013",2013-06-28,-1037732.05
"06/30/2013",2013-06-30,0
"06/30/2013",2013-06-30,159786.05
"06/02/2014",2014-06-02,763975.07
"06/02/2014",2014-06-02,-763975.07
"06/02/2014",2014-06-02,74968.76
"06/02/2014",2014-06-02,-74968.76
"06/03/2014",2014-06-03,984281.46
"06/03/2014",2014-06-03,-1100753.31
"06/03/2014",2014-06-03,156139.5
"06/03/2014",2014-06-03,62559.67
"06/03/2014",2014-06-03,116471.85
"06/03/2014",2014-06-03,-218699.17
"06/04/2014",2014-06-04,1039919.11
"06/04/2014",2014-06-04,-1039919.11
"06/04/2014",2014-06-04,976380.71
"06/04/2014",2014-06-04,-976380.71
"06/05/2014",2014-06-05,728136.11
"06/05/2014",2014-06-05,-728136.11
"06/05/2014",2014-06-05,490.14
"06/05/2014",2014-06-05,8697.15
"06/05/2014",2014-06-05,67010.26
"06/05/2014",2014-06-05,-76197.55
"06/06/2014",2014-06-06,1890655.39
"06/06/2014",2014-06-06,-1902600.39
"06/06/2014",2014-06-06,24650.45
"06/06/2014",2014-06-06,11945
"06/06/2014",2014-06-06,-24650.45
"06/09/2014",2014-06-09,2536321.8
"06/09/2014",2014-06-09,-2536321.8
"06/10/2014",2014-06-10,1572750.96
"06/10/2014",2014-06-10,-1727800.51
"06/10/2014",2014-06-10,35949.01
"06/10/2014",2014-06-10,155049.55
"06/10/2014",2014-06-10,-35949.01
"06/11/2014",2014-06-11,1171472.85
"06/11/2014",2014-06-11,-1171472.85
"06/11/2014",2014-06-11,9472.15
"06/11/2014",2014-06-11,-9472.15
"06/12/2014",2014-06-12,435843.55
"06/12/2014",2014-06-12,-513719.77
"06/12/2014",2014-06-12,77876.22
"06/13/2014",2014-06-13,556736.37
"06/13/2014",2014-06-13,-556736.37
"06/16/2014",2014-06-16,483912.51
"06/16/2014",2014-06-16,-483912.51
"06/17/2014",2014-06-17,640777
"06/17/2014",2014-06-17,-640777
"06/18/2014",2014-06-18,575712.64
"06/18/2014",2014-06-18,-575712.64
"06/18/2014",2014-06-18,156405.37
"06/18/2014",2014-06-18,32126.16
"06/18/2014",2014-06-18,-103376.99
"06/18/2014",2014-06-18,-36008.21
"06/18/2014",2014-06-18,-13201.82
"06/18/2014",2014-06-18,-3818.35
"06/18/2014",2014-06-18,-32126.16
"06/19/2014",2014-06-19,975593.04
"06/19/2014",2014-06-19,-975593.04
"06/19/2014",2014-06-19,367514.85
"06/19/2014",2014-06-19,-367514.85
"06/20/2014",2014-06-20,739972.21
"06/20/2014",2014-06-20,-739972.21
"06/20/2014",2014-06-20,156405.37
"06/20/2014",2014-06-20,-103376.99
"06/20/2014",2014-06-20,-36008.21
"06/20/2014",2014-06-20,-13201.82
"06/20/2014",2014-06-20,-3818.35
"06/23/2014",2014-06-23,612766.84
"06/23/2014",2014-06-23,-648775.05
"06/23/2014",2014-06-23,1364774.12
"06/23/2014",2014-06-23,-1596.34
"06/23/2014",2014-06-23,-70940.25
"06/23/2014",2014-06-23,-23693.09
"06/23/2014",2014-06-23,-1268544.44
"06/23/2014",2014-06-23,36008.21
"06/24/2014",2014-06-24,-703895.84
"06/24/2014",2014-06-24,3818.35
"06/24/2014",2014-06-24,103376.99
"06/24/2014",2014-06-24,13201.82
"06/24/2014",2014-06-24,686875.67
"06/24/2014",2014-06-24,-103376.99
"06/25/2014",2014-06-25,790819.28
"06/25/2014",2014-06-25,-802555.19
"06/25/2014",2014-06-25,11735.91
"06/26/2014",2014-06-26,469159.14
"06/26/2014",2014-06-26,-469159.14
"06/27/2014",2014-06-27,534359.97
"06/27/2014",2014-06-27,-206087.96
"06/27/2014",2014-06-27,-534359.97
"06/30/2014",2014-06-30,776828.4
"06/30/2014",2014-06-30,-776828.4
"06/30/2014",2014-06-30,117108.31
"06/30/2014",2014-06-30,-117108.31
"06/30/2014",2014-06-30,58423.89
"06/30/2014",2014-06-30,0
"06/01/2015",2015-06-01,521210.42
"06/01/2015",2015-06-01,-3062000
"06/02/2015",2015-06-02,953904.74
"06/02/2015",2015-06-02,-9919040
"06/02/2015",2015-06-02,18121.84
"06/02/2015",2015-06-02,702.64
"06/03/2015",2015-06-03,720629.75
"06/03/2015",2015-06-03,-15483960
"06/03/2015",2015-06-03,20367.39
"06/03/2015",2015-06-03,3897.1
"06/03/2015",2015-06-03,-92820.85
"06/04/2015",2015-06-04,742312.32
"06/04/2015",2015-06-04,-8187000
"06/04/2015",2015-06-04,28035.78
"06/05/2015",2015-06-05,652612.31
"06/05/2015",2015-06-05,-3530200
"06/08/2015",2015-06-08,479089.04
"06/08/2015",2015-06-08,-2377800
"06/09/2015",2015-06-09,1195916.23
"06/09/2015",2015-06-09,-76050.33
"06/09/2015",2015-06-09,-9831520
"06/09/2015",2015-06-09,25998.62
"06/10/2015",2015-06-10,747700.58
"06/10/2015",2015-06-10,-14861480
"06/10/2015",2015-06-10,410980.04
"06/11/2015",2015-06-11,690520.27
"06/11/2015",2015-06-11,-8260620
"06/11/2015",2015-06-11,150743.48
"06/11/2015",2015-06-11,-85980.25
"06/12/2015",2015-06-12,517201.46
"06/12/2015",2015-06-12,-3311980
"06/15/2015",2015-06-15,1483249.77
"06/15/2015",2015-06-15,-2287990
"06/16/2015",2015-06-16,1048715.54
"06/16/2015",2015-06-16,-9870490
"06/17/2015",2015-06-17,1887198.79
"06/17/2015",2015-06-17,-14856920
"06/17/2015",2015-06-17,-81773.53
"06/18/2015",2015-06-18,475328.89
"06/18/2015",2015-06-18,-8342000
"06/18/2015",2015-06-18,-3261.17
"06/18/2015",2015-06-18,190146.07
"06/19/2015",2015-06-19,202956.79
"06/19/2015",2015-06-19,-3231800
"06/22/2015",2015-06-22,9683568.31
"06/22/2015",2015-06-22,-2320200
"06/23/2015",2015-06-23,661822.18
"06/23/2015",2015-06-23,-9699410.08
"06/23/2015",2015-06-23,-103157.72
"06/24/2015",2015-06-24,1059319.24
"06/24/2015",2015-06-24,-14894360.93
"06/24/2015",2015-06-24,191375.62
"06/24/2015",2015-06-24,10349081.24
"06/25/2015",2015-06-25,2992662.81
"06/25/2015",2015-06-25,-8406000
"06/26/2015",2015-06-26,1133750.08
"06/26/2015",2015-06-26,-3405000
"06/26/2015",2015-06-26,-5231464.73
"06/29/2015",2015-06-29,1523491.86
"06/29/2015",2015-06-29,-2347000
"06/29/2015",2015-06-29,33093.3
"06/30/2015",2015-06-30,1313488.27
"06/30/2015",2015-06-30,-10240000
"06/30/2015",2015-06-30,0
"06/30/2015",2015-06-30,1164560.56
"06/01/2016",2016-06-01,92211.7
"06/01/2016",2016-06-01,771696.66
"06/01/2016",2016-06-01,-5360000
"06/02/2016",2016-06-02,572506.91
"06/02/2016",2016-06-02,1101028.92
"06/02/2016",2016-06-02,-2069.44
"06/02/2016",2016-06-02,-418.83
"06/02/2016",2016-06-02,-2720.52
"06/02/2016",2016-06-02,-33943.08
"06/02/2016",2016-06-02,-3759000
"06/03/2016",2016-06-03,135261.82
"06/03/2016",2016-06-03,1356348.6
"06/03/2016",2016-06-03,-281000
"06/03/2016",2016-06-03,23648.98
"06/06/2016",2016-06-06,129012.95
"06/06/2016",2016-06-06,286189.11
"06/06/2016",2016-06-06,-19891000
"06/06/2016",2016-06-06,228811.01
"06/07/2016",2016-06-07,228757.4
"06/07/2016",2016-06-07,454276.71
"06/07/2016",2016-06-07,-1166.88
"06/07/2016",2016-06-07,-150.24
"06/07/2016",2016-06-07,-2324.16
"06/07/2016",2016-06-07,-20515.46
"06/07/2016",2016-06-07,-10932000
"06/08/2016",2016-06-08,911427.44
"06/08/2016",2016-06-08,108154.81
"06/08/2016",2016-06-08,-3600000
"06/08/2016",2016-06-08,7563.04
"06/09/2016",2016-06-09,69640.55
"06/09/2016",2016-06-09,242080.86
"06/09/2016",2016-06-09,-2969000
"06/10/2016",2016-06-10,70283.41
"06/10/2016",2016-06-10,-1689000
"06/10/2016",2016-06-10,-7064.32
"06/10/2016",2016-06-10,-62354.93
"06/10/2016",2016-06-10,-5051.6
"06/10/2016",2016-06-10,57860.09
"06/13/2016",2016-06-13,83745.9
"06/13/2016",2016-06-13,893490.87
"06/13/2016",2016-06-13,-18787000
"06/13/2016",2016-06-13,57931.89
"06/13/2016",2016-06-13,-61027.54
"06/13/2016",2016-06-13,706987.27
"06/14/2016",2016-06-14,567100.49
"06/14/2016",2016-06-14,128668.94
"06/14/2016",2016-06-14,-31746.69
"06/14/2016",2016-06-14,-49.41
"06/14/2016",2016-06-14,-30006.82
"06/14/2016",2016-06-14,-30622.79
"06/14/2016",2016-06-14,-10229000
"06/14/2016",2016-06-14,497361.5
"06/15/2016",2016-06-15,447322.1
"06/15/2016",2016-06-15,82038
"06/15/2016",2016-06-15,-3707000
"06/15/2016",2016-06-15,3886.83
"06/15/2016",2016-06-15,61989.58
"06/16/2016",2016-06-16,42548.01
"06/16/2016",2016-06-16,84586.84
"06/16/2016",2016-06-16,-3071000
"06/17/2016",2016-06-17,79856.94
"06/17/2016",2016-06-17,202622.25
"06/17/2016",2016-06-17,-1576000
"06/20/2016",2016-06-20,1409160.83
"06/20/2016",2016-06-20,135625.52
"06/20/2016",2016-06-20,-18092000
"06/20/2016",2016-06-20,-23196.15
"06/21/2016",2016-06-21,66261.24
"06/21/2016",2016-06-21,548166.17
"06/21/2016",2016-06-21,-10838000
"06/21/2016",2016-06-21,385546.12
"06/21/2016",2016-06-21,-1746424.6
"06/21/2016",2016-06-21,-101622.33
"06/21/2016",2016-06-21,101622.33
"06/22/2016",2016-06-22,35398.28
"06/22/2016",2016-06-22,677501.52
"06/22/2016",2016-06-22,-198136.98
"06/22/2016",2016-06-22,-1047.98
"06/22/2016",2016-06-22,-3027.85
"06/22/2016",2016-06-22,-34882.09
"06/22/2016",2016-06-22,-3804000
"06/22/2016",2016-06-22,65.98
"06/23/2016",2016-06-23,38823.18
"06/23/2016",2016-06-23,351819.58
"06/23/2016",2016-06-23,-2869000
"06/24/2016",2016-06-24,95579.05
"06/24/2016",2016-06-24,291219.18
"06/24/2016",2016-06-24,-1781000
"06/27/2016",2016-06-27,75906.44
"06/27/2016",2016-06-27,542666.57
"06/27/2016",2016-06-27,-18983000
"06/27/2016",2016-06-27,-121087.77
"06/27/2016",2016-06-27,8810.79
"06/28/2016",2016-06-28,787439.69
"06/28/2016",2016-06-28,109513.7
"06/28/2016",2016-06-28,-10533000
"06/28/2016",2016-06-28,364789.07
"06/29/2016",2016-06-29,182844.37
"06/29/2016",2016-06-29,1011988.11
"06/29/2016",2016-06-29,-3808000
"06/30/2016",2016-06-30,267997.71
"06/30/2016",2016-06-30,310048.17
"06/30/2016",2016-06-30,-3066000
"06/30/2016",2016-06-30,0
"06/30/2016",2016-06-30,5237075.87
"07/01/2005",2005-07-01,-1295.44
"07/01/2005",2005-07-01,32520.54
"07/01/2005",2005-07-01,824930.33
"07/01/2005",2005-07-01,-247380.41
"07/01/2005",2005-07-01,253679.57
"07/01/2005",2005-07-01,-6299.16
"07/01/2005",2005-07-01,-824930.33
"07/01/2005",2005-07-01,-450341.15
"07/05/2005",2005-07-05,858407.14
"07/05/2005",2005-07-05,-112265.61
"07/05/2005",2005-07-05,112265.61
"07/05/2005",2005-07-05,789.2
"07/05/2005",2005-07-05,-858407.14
"07/05/2005",2005-07-05,-789.2
"07/06/2005",2005-07-06,1593298.42
"07/06/2005",2005-07-06,1478939.49
"07/06/2005",2005-07-06,-1593298.42
